Kabupaten/Kota,TN,TX,TAVG,RH_AVG,RR,SS,FF_X,DDD_X,FF_AVG,DDD_CAR,jml_penduduk,pddk_laki,pddk_pr,luas_hutan,irigasi,nonirigasi,pddk_bekerja,df_air_bersih,NDVI,kelas_ndvi,bulan,tahun,Prediksi_Risiko_Model
Kabupaten Bangkalan,25.566877833898044,32.09873206439114,28.990852112174984,77.62652660148711,204.05454545454552,6.515915733140407,4.531321082474233,132.07809292575183,1.458224706735307,N ,978892.0,467728.0,511164.0,3818.0,11126.861111111111,37057.52777777778,479023.0,92.83,0.577938055160523,2,11,2018,2
Kabupaten Bangkalan,25.10857156002132,31.482219941823143,28.1458623696094,83.11383270740208,378.57129012899526,3.201963428607267,4.2221017101540745,201.0026937867264,1.4601657274734945,N ,978892.0,467728.0,511164.0,3818.0,11266.763888888889,37765.09722222222,479023.0,92.83,0.6012588592144827,2,12,2018,2
Kabupaten Bangkalan,24.4025638216527,30.55822973590338,27.40867131426288,85.11834407519935,409.4,3.4150961664827344,5.250257001931685,198.7803182234312,1.9821813734387108,NW,986672.0,471272.0,515400.0,3818.0,11406.666666666666,38472.66666666667,442212.0,90.38,0.4494095121898823,2,1,2019,1
Kabupaten Bangkalan,24.819165785642017,31.17217646694627,27.82059793517746,84.8559560860939,312.996802571722,5.660478405138917,4.45682929463834,121.33116883116878,1.314874664652388,C ,986672.0,471272.0,515400.0,3818.0,11546.569444444443,39180.23611111111,442212.0,90.38,0.3130268008183651,1,2,2019,1
Kabupaten Bangkalan,24.457031425492907,31.45602390463749,27.678245367766703,85.04271120958073,364.2256306744967,4.816245965894203,4.647200837057192,151.80938416422288,1.4831190560386631,C ,986672.0,471272.0,515400.0,3818.0,11686.472222222224,39887.80555555556,442212.0,90.38,0.1517202926160648,0,3,2019,0
Kabupaten Bangkalan,25.63820127166378,31.73543148457601,28.68795262078182,83.61662092122697,153.53561816729015,5.79010816082566,4.257982869422146,131.79739957430073,1.6136498927304124,C ,986672.0,471272.0,515400.0,3818.0,11826.375,40595.375,442212.0,90.38,0.2614336739718683,1,4,2019,1
Kabupaten Bangkalan,26.69776724481436,31.83136079043662,29.33552857955078,77.43492609517237,59.98638884030878,7.756244089984363,4.522475296121874,102.01803566929192,2.36477425829582,E ,986672.0,471272.0,515400.0,3818.0,11966.277777777776,41302.944444444445,442212.0,90.38,0.3698460339631032,1,5,2019,1
Kabupaten Bangkalan,26.357334642054283,31.370880185221584,27.89278177433248,75.73024331264271,5.945454545454547,7.35693555946906,5.073427457087529,108.69443865885025,2.2777825397900857,E ,986672.0,471272.0,515400.0,3818.0,12106.180555555557,42010.51388888889,442212.0,90.38,0.3373527681991207,1,6,2019,1
Kabupaten Bangkalan,25.55128312597386,30.40538467383704,26.78744099059457,74.62170822785687,12.96363636363636,8.506695216470064,4.917999851403155,110.92650404797688,2.4188486281679524,E ,986672.0,471272.0,515400.0,3818.0,12246.083333333332,42718.08333333333,442212.0,90.38,0.3086875986575766,1,7,2019,1
Kabupaten Bangkalan,25.275491928605568,30.57972926807399,27.01070670928712,72.92545079856708,0.8369557308802633,9.130896405200314,5.835823893689433,104.5680551466559,2.6840254731930084,E ,986672.0,471272.0,515400.0,3818.0,12385.986111111111,43425.65277777778,442212.0,90.38,0.3027036567878549,1,8,2019,1
Kabupaten Bangkalan,25.49613200730616,31.071827186903235,27.55519507521539,70.68441673389869,0.0901998741270713,9.30758360705247,5.58732690313286,101.5592138515599,2.8074279348931754,E ,986672.0,471272.0,515400.0,3818.0,12525.888888888889,44133.22222222222,442212.0,90.38,0.2180763374435298,1,9,2019,1
Kabupaten Bangkalan,26.226381224107943,32.73777182874913,28.86235807557968,67.141280664339,0.4689526369926908,9.593925619772108,5.562729084078699,107.53079178885638,2.865382947607778,E ,986672.0,471272.0,515400.0,3818.0,12665.791666666666,44840.79166666667,442212.0,90.38,0.2930400029532922,1,10,2019,1
Kabupaten Bangkalan,25.82995009302173,33.763784157858765,30.012571601617445,70.8757575757576,50.27371043954685,8.98397266816326,4.740276979699913,114.67699912668704,1.6181245270739375,C ,986672.0,471272.0,515400.0,3818.0,12805.694444444443,45548.36111111111,442212.0,90.38,0.15116770368806,0,11,2019,0
Kabupaten Bangkalan,25.5088959889861,33.17678506831388,29.083739555432107,78.28372519868815,207.3312583539769,5.831120678038927,4.315348607116719,171.89604621171452,1.156868344467899,C ,986672.0,471272.0,515400.0,3818.0,12945.597222222224,46255.93055555556,442212.0,90.38,0.1337412589314681,0,12,2019,0
Kabupaten Bangkalan,24.85833143813701,31.292037496980026,28.13831434684252,83.35998955959633,394.547100395741,4.307919427072252,4.710020510663098,175.65395894428144,1.6203531570501934,C ,1060377.0,522782.0,537595.0,3818.0,13085.5,46963.5,456436.0,93.92,0.6028107337819767,2,1,2020,2
Kabupaten Bangkalan,25.141054036927983,31.178615407148943,27.89325015261661,86.01498032052041,456.7883046924991,4.484958302994281,4.75064610613164,209.88424773058765,1.511827799146762,C ,1060377.0,522782.0,537595.0,3818.0,13225.402777777776,47671.069444444445,456436.0,93.92,0.4208930553991362,2,2,2020,2
Kabupaten Bangkalan,25.28332512710705,31.87538277580729,28.49975087810017,83.93807935497802,215.23794587425755,6.1720840785917295,4.019443389059648,143.26099706744867,1.245478453177972,C ,1060377.0,522782.0,537595.0,3818.0,13365.305555555557,48378.63888888889,456436.0,93.92,0.3788711941378899,1,3,2020,1
Kabupaten Bangkalan,25.49951855523621,31.951363882816302,28.631969105701973,83.25605906134147,260.98755257103386,5.959125440649507,4.372422399029395,112.60606060606064,1.3951589538252418,C ,1060377.0,522782.0,537595.0,3818.0,13505.208333333332,49086.20833333333,456436.0,93.92,0.3340716085089258,1,4,2020,1
Kabupaten Bangkalan,26.45222516041576,31.893260112255145,28.92167918700348,82.48761003693757,254.5714119322187,5.721592388048781,4.877413843960039,121.62927980641292,1.9059156761232712,E ,1060377.0,522782.0,537595.0,3818.0,13645.111111111111,49793.77777777778,456436.0,93.92,0.3982170372223552,1,5,2020,1
Kabupaten Bangkalan,26.319505670103627,30.982419222397336,28.00922553677961,78.70333547143541,34.590909090909065,7.594906350750703,4.494577141191749,110.62424242424234,2.357169925239619,E ,1060377.0,522782.0,537595.0,3818.0,13785.013888888889,50501.34722222222,456436.0,93.92,0.3909639289306346,1,6,2020,1
Kabupaten Bangkalan,26.08770130919269,30.366594344780427,27.190097246072472,76.0253368935106,45.42698947396972,8.096308537826198,5.571547784522542,101.57017379438712,2.466932223756636,E ,1060377.0,522782.0,537595.0,3818.0,13924.916666666666,51208.91666666667,456436.0,93.92,0.3551863283407138,1,7,2020,1
Kabupaten Bangkalan,25.41033054253349,30.696158407008014,27.131947976184364,75.33383641086124,34.47008828295737,8.778586818613723,5.928432593486664,102.72108230865392,2.6808392764296194,E ,1060377.0,522782.0,537595.0,3818.0,14064.819444444443,51916.48611111111,456436.0,93.92,0.3239339800775747,1,8,2020,1
Kabupaten Bangkalan,26.714437934262968,31.720397596250496,28.169104161159765,73.49802946600346,1.0486346596320453,8.650218220886606,5.36073026624762,104.1969364781005,2.6190358788714514,E ,1060377.0,522782.0,537595.0,3818.0,14204.722222222224,52624.05555555556,456436.0,93.92,0.3673628863324035,1,9,2020,1
Kabupaten Bangkalan,26.287106670818066,31.73980968914697,28.31539191229052,75.59105278991638,74.64463921502369,7.034349740155099,4.995956714672232,104.1028551045718,2.2244243856233568,E ,1060377.0,522782.0,537595.0,3818.0,14344.625,53331.625,456436.0,93.92,0.3087972053674691,1,10,2020,1
Kabupaten Bangkalan,25.700646639674822,31.899579566462656,28.898357293007408,80.97732237258431,199.1893327065604,5.98196842927302,4.621345606394423,119.7939393939394,1.7147293053347867,C ,1060377.0,522782.0,537595.0,3818.0,14484.527777777776,54039.194444444445,456436.0,93.92,0.2709733402435104,1,11,2020,1
Kabupaten Bangkalan,24.661350527513004,30.56392778508551,27.51622033154297,85.8264573000844,538.6229983193329,2.8603551301634167,4.860698898901188,191.39853636456203,1.619145791443784,W ,1060377.0,522782.0,537595.0,3818.0,14624.430555555557,54746.76388888889,456436.0,93.92,0.2927878417698638,1,12,2020,1
Kabupaten Bangkalan,24.49864383857284,30.06668991707859,27.134166518271453,86.51646567459717,590.159099591564,2.561672649696354,5.060759983094609,175.8067209879685,1.8356035491831133,W ,1071712.0,528275.0,543437.0,3288.94,14764.333333333332,55454.333333333336,476269.0,97.39,0.3875190881906,1,1,2021,1
Kabupaten Bangkalan,25.446357480032024,30.64190350030228,27.71048163211034,85.86932535923644,422.204851418666,4.456478564866619,5.787248294270278,217.07899768950227,2.326265361362875,W ,1071712.0,528275.0,543437.0,3288.94,14904.23611111111,56161.90277777778,476269.0,97.39,0.3012906364576708,1,2,2021,1
Kabupaten Bangkalan,24.775348588731543,31.194291210253034,27.79036702816144,84.50913521514941,159.36454147508715,5.389674254976709,4.47004761005407,165.9706744868035,1.287578858428511,C ,1071712.0,528275.0,543437.0,3288.94,15044.138888888889,56869.47222222223,476269.0,97.39,0.3076369240934463,1,3,2021,1
Kabupaten Bangkalan,25.38186244269785,31.95338420451019,28.63336416713903,80.14623229050983,161.84865014325857,7.9441720744262145,4.664840054777049,157.6602710442029,1.5802668867297165,C ,1071712.0,528275.0,543437.0,3288.94,15184.041666666666,57577.04166666666,476269.0,97.39,0.3410845152894638,1,4,2021,1
Kabupaten Bangkalan,25.95868732099635,31.881511994841382,28.998127871417807,79.57546707525813,91.90909091352958,7.8024544789554815,4.750257112430311,105.97916849422968,2.1681808902326325,E ,1071712.0,528275.0,543437.0,3288.94,15323.944444444443,58284.61111111111,476269.0,97.39,0.2249412347956501,1,5,2021,1
Kabupaten Bangkalan,25.24677050127552,31.40016906284769,28.076134920619875,82.05761000021485,117.14190493541776,7.071105283018507,4.534763989734161,99.35684753474824,1.956949471552088,E ,1071712.0,528275.0,543437.0,3288.94,15463.847222222224,58992.18055555556,476269.0,97.39,0.2830292464874807,1,6,2021,1
Kabupaten Bangkalan,25.43019552936488,30.679889359563045,28.21472260359008,75.53958944281526,17.513132195936752,6.873442773312705,5.216772027275347,111.78721529268664,2.3096688784279964,E ,1071712.0,528275.0,543437.0,3288.94,15603.75,59699.75,476269.0,97.39,0.4563399517627871,2,7,2021,2
Kabupaten Bangkalan,25.18108863510196,31.014345019764946,27.831891709711417,75.52117208227322,18.06263194353257,8.438811077378256,5.2559814088613255,104.97747196097004,2.577726746910926,E ,1071712.0,528275.0,543437.0,3288.94,15743.652777777776,60407.319444444445,476269.0,97.39,0.3412373506257505,1,8,2021,1
Kabupaten Bangkalan,26.14503074789212,31.44999343722556,28.42727463623,76.01116265526852,84.30000000000004,7.245999013804204,5.267400038447355,103.0530145800754,2.547073220998532,E ,1071712.0,528275.0,543437.0,3288.94,15883.555555555557,61114.88888888889,476269.0,97.39,0.2826304483353601,1,9,2021,1
Kabupaten Bangkalan,25.684962686365026,32.13998907772783,29.224314142275805,75.7233029633991,109.1272727272728,7.923964906183418,4.452437943179115,115.60261912455157,1.5043942360504186,C ,1071712.0,528275.0,543437.0,3288.94,16023.458333333332,61822.458333333336,476269.0,97.39,0.3903453633253647,1,10,2021,1
Kabupaten Bangkalan,24.797845212272563,31.12731888645954,27.78856994915807,85.04088846742387,380.0828645400539,3.6657122398703335,4.003570323646862,141.37575757575752,1.0959855948710568,C ,1071712.0,528275.0,543437.0,3288.94,16163.36111111111,62530.02777777778,476269.0,97.39,0.3483554099130708,1,11,2021,1
Kabupaten Bangkalan,24.874043448798968,31.34294411827604,27.94826342483398,84.01876609209681,280.32942173785017,4.095740768154346,4.738430879152334,203.96852256474875,1.624349583423754,W ,1071712.0,528275.0,543437.0,3288.94,16303.263888888889,63237.59722222223,476269.0,97.39,0.3610264355636925,1,12,2021,1
Kabupaten Bangkalan,24.93889476297684,30.722545397904227,27.495191612752823,84.35974237960389,371.73466941376535,3.4473417489463656,5.134640922593608,230.51522329890287,1.8648536580183164,W ,1086620.0,535522.0,551098.0,3289.0,16443.166666666664,63945.16666666666,517564.0,93.91,0.2527115536712598,1,1,2022,1
Kabupaten Bangkalan,24.34735440146407,30.76169021035773,27.236784315377225,85.61099925202933,321.00158598088683,3.7660614867362905,5.217335305281429,196.8367378698472,1.58430300588742,W ,1086620.0,535522.0,551098.0,3289.0,16583.069444444445,64652.73611111111,517564.0,93.91,0.4584106744597579,2,2,2022,1
Kabupaten Bangkalan,24.96169333537781,31.6811209039996,28.11644842662373,84.49760789894786,316.39309325365764,6.20231894846043,4.701875143320878,159.1319648093841,1.342241859697535,C ,1086620.0,535522.0,551098.0,3289.0,16722.972222222223,65360.30555555556,517564.0,93.91,0.1951085285822146,0,3,2022,0
Kabupaten Bangkalan,24.75639979157288,32.10882933152267,28.25017392868488,82.79562604861806,220.6049201406801,7.073584264206482,3.989103471585441,123.93939393939394,0.9620927398049932,C ,1086620.0,535522.0,551098.0,3289.0,16862.875,66067.875,517564.0,93.91,0.3572758203917518,1,4,2022,1
Kabupaten Bangkalan,25.125617062073765,31.79078391186516,28.454562030772937,83.31219951763406,216.12727272727275,5.230824756498035,4.579356518077468,110.0613498992057,1.3589362708639083,C ,1086620.0,535522.0,551098.0,3289.0,17002.777777777777,66775.44444444444,517564.0,93.91,0.3540785945634904,1,5,2022,1
Kabupaten Bangkalan,24.869100123382868,31.17822873104267,27.68622939663448,82.65906924309662,195.62727272727287,5.647955027472922,4.601412697588918,107.13750715735024,1.834960591239832,E ,1086620.0,535522.0,551098.0,3289.0,17142.680555555555,67483.01388888889,517564.0,93.91,0.4304232568651607,2,6,2022,2
Kabupaten Bangkalan,25.454090932618005,30.23167399658689,27.823846143109865,79.19395758030417,57.07272727272733,7.209005518066638,4.878699574093091,101.4140277268503,2.5097548384420056,E ,1086620.0,535522.0,551098.0,3289.0,17282.583333333332,68190.58333333334,517564.0,93.91,0.5382576462155767,2,7,2022,2
Kabupaten Bangkalan,25.870891532576696,30.71698825883542,27.79221157191764,77.4101479915433,48.64545454545454,8.575026596660154,5.341941537323663,108.8748107444964,2.6410117973443694,E ,1086620.0,535522.0,551098.0,3289.0,17422.48611111111,68898.15277777778,517564.0,93.91,0.3479806761535162,1,8,2022,1
Kabupaten Bangkalan,25.632042165293683,31.095499963410987,28.114771896277908,76.70606060606065,63.54545454545463,7.153961502868947,4.758568369904182,113.82569306689076,2.155373010413572,E ,1086620.0,535522.0,551098.0,3289.0,17562.38888888889,69605.72222222222,517564.0,93.91,0.3833088634319098,1,9,2022,1
Kabupaten Bangkalan,24.42160538440107,31.453124979366308,27.77494768497983,83.27664745385711,279.46997115430275,4.500801900067046,4.140792961902172,158.27188966746894,0.953205495794336,C ,1086620.0,535522.0,551098.0,3289.0,17702.291666666664,70313.29166666666,517564.0,93.91,0.2942665060173573,1,10,2022,1
Kabupaten Bangkalan,24.83279375954461,30.92162155438136,27.756366916457708,84.98616665553062,366.4181818181816,3.779823665010871,4.211440472385881,166.21396286472478,0.9185130515137224,C ,1086620.0,535522.0,551098.0,3289.0,17842.194444444445,71020.86111111111,517564.0,93.91,0.0489738221667762,0,11,2022,0
Kabupaten Bangkalan,24.105867144000644,30.840399049543542,27.70067721593716,83.90887786941799,270.4636363636362,4.532010709471408,4.902551814975691,203.17183032779363,1.6744188880157562,C ,1086620.0,535522.0,551098.0,3289.0,17982.097222222223,71728.43055555556,517564.0,93.91,0.4223182583037745,2,12,2022,2
Kabupaten Banyuwangi,24.3709677419355,31.038709677419376,27.383870967741856,81.8387096774194,244.7,3.577419354838712,3.870967741935484,101.6129032258058,0.9677419354838708,N ,1604897.0,798591.0,806306.0,177084.0,65221.0,236.0,878895.0,93.46,0.5341583953543924,2,1,2017,2
Kabupaten Banyuwangi,24.464285714285808,31.649999999999974,28.089285714285666,76.75000000000001,235.90000000000003,5.228571428571425,4.321428571428573,133.21428571428618,1.285714285714285,N ,1604897.0,798591.0,806306.0,177084.0,65569.41666666667,275.2361111111111,878895.0,93.46,0.5341583953543924,2,2,2017,2
Kabupaten Banyuwangi,24.419354838709697,32.000000000000014,27.848387096774225,78.83870967741939,117.1000000000001,5.912903225806452,4.145161290322582,122.58064516129032,1.2419354838709669,N ,1604897.0,798591.0,806306.0,177084.0,65917.83333333333,314.47222222222223,878895.0,93.46,0.5341583953543924,2,3,2017,2
Kabupaten Banyuwangi,24.78333333333336,31.719999999999896,28.27500000000008,77.78333333333335,94.50000000000004,6.551666666666658,3.733333333333338,162.50000000000009,0.9666666666666666,N ,1604897.0,798591.0,806306.0,177084.0,66266.25,353.70833333333337,878895.0,93.46,0.5341583953543924,2,4,2017,2
Kabupaten Banyuwangi,24.903225806451594,31.08225806451613,28.0645161290322,78.58064516129032,150.10000000000005,6.2177419354839,3.387096774193547,203.54838709677423,1.2580645161290334,N ,1604897.0,798591.0,806306.0,177084.0,66614.66666666667,392.94444444444446,878895.0,93.46,0.5341583953543924,2,5,2017,2
Kabupaten Banyuwangi,24.366666666666656,29.95000000000008,26.92666666666667,83.06666666666658,165.70000000000005,6.403333333333342,3.2333333333333325,182.00000000000003,1.133333333333334,N ,1604897.0,798591.0,806306.0,177084.0,66963.08333333333,432.18055555555554,878895.0,93.46,0.5341583953543924,2,6,2017,2
Kabupaten Banyuwangi,23.93548387096773,29.38709677419354,26.08870967741933,82.8709677419355,113.90000000000002,6.061290322580644,3.6774193548387055,198.70967741935485,1.3870967741935465,N ,1604897.0,798591.0,806306.0,177084.0,67311.5,471.4166666666667,878895.0,93.46,0.5341583953543924,2,7,2017,2
Kabupaten Banyuwangi,23.741935483870936,29.433333333333326,26.18709677419353,80.75806451612907,48.2,7.348387096774189,3.9032258064516094,200.00000000000009,1.258064516129032,N ,1604897.0,798591.0,806306.0,177084.0,67659.91666666667,510.6527777777778,878895.0,93.46,0.5341583953543924,2,8,2017,2
Kabupaten Banyuwangi,23.933333333333355,30.69222222222222,27.08666666666665,79.23333333333336,6.2000000000000055,8.140000000000024,3.900000000000001,180.3333333333334,1.4000000000000017,N ,1604897.0,798591.0,806306.0,177084.0,68008.33333333333,549.8888888888889,878895.0,93.46,0.5341583953543924,2,9,2017,2
Kabupaten Banyuwangi,24.7741935483871,31.69032258064516,28.274193548387085,78.8870967741935,116.70000000000002,7.7064516129032254,3.8387096774193545,189.35483870967732,1.290322580645162,N ,1604897.0,798591.0,806306.0,177084.0,68356.75,589.125,878895.0,93.46,0.5341583953543924,2,10,2017,2
Kabupaten Banyuwangi,24.766666666666705,31.72666666666676,27.94333333333316,80.7666666666667,192.4999999999998,4.793333333333328,3.766666666666668,157.33333333333323,1.0666666666666678,N ,1604897.0,798591.0,806306.0,177084.0,68705.16666666667,628.3611111111111,878895.0,93.46,0.5341583953543924,2,11,2017,2
Kabupaten Banyuwangi,24.14516129032265,31.39032258064518,27.667741935483825,81.93548387096767,251.59999999999968,3.5258064516128984,4.322580645161295,165.80645161290323,1.0967741935483897,N ,1604897.0,798591.0,806306.0,177084.0,69053.58333333333,667.5972222222223,878895.0,93.46,0.5341583953543924,2,12,2017,2
Kabupaten Banyuwangi,24.112903225806416,31.47741935483873,27.57903225806448,81.25806451612905,485.2,3.253225806451609,4.354838709677417,131.29032258064518,1.2580645161290327,N ,1609677.0,800985.0,808692.0,177084.0,69402.0,706.8333333333334,884705.0,95.04,0.5341583953543924,2,1,2018,2
Kabupaten Banyuwangi,23.96428571428565,31.5803571428571,27.66428571428571,79.51785714285718,260.69999999999993,5.682142857142844,4.035714285714281,124.6428571428572,1.2142857142857124,N ,1609677.0,800985.0,808692.0,177084.0,69750.41666666667,746.0694444444445,884705.0,95.04,0.5341583953543924,2,2,2018,2
Kabupaten Banyuwangi,24.11290322580643,32.14354838709672,28.274193548387068,74.5806451612903,138.4,6.483870967741917,4.7096774193548425,117.09677419354828,1.3870967741935516,N ,1609677.0,800985.0,808692.0,177084.0,70098.83333333333,785.3055555555557,884705.0,95.04,0.5341583953543924,2,3,2018,2
Kabupaten Banyuwangi,25.233333333333256,32.693333333333264,29.593333333333305,71.18333333333334,50.00000000000002,8.71000000000001,4.033333333333336,135.66666666666666,1.3666666666666685,N ,1609677.0,800985.0,808692.0,177084.0,70447.25,824.5416666666667,884705.0,95.04,0.5341583953543924,2,4,2018,2
Kabupaten Banyuwangi,25.080645161290303,31.4225806451614,28.035483870967703,76.35483870967742,5.89999999999998,7.724193548387107,3.193548387096776,189.35483870967727,1.4193548387096793,N ,1609677.0,800985.0,808692.0,177084.0,70795.66666666667,863.7777777777778,884705.0,95.04,0.5724953960487879,2,5,2018,2
Kabupaten Banyuwangi,23.98333333333333,30.50666666666661,27.105,78.8666666666667,27.100000000000016,6.534999999999996,3.633333333333333,176.33333333333331,1.4333333333333342,N ,1609677.0,800985.0,808692.0,177084.0,71144.08333333333,903.0138888888888,884705.0,95.04,0.5362102854612769,2,6,2018,2
Kabupaten Banyuwangi,23.38709677419359,29.33064516129032,26.30322580645161,77.66129032258058,40.6,6.875806451612902,3.70967741935484,212.9032258064516,1.677419354838709,SW,1609677.0,800985.0,808692.0,177084.0,71492.5,942.25,884705.0,95.04,0.4987156711875156,2,7,2018,2
Kabupaten Banyuwangi,22.83870967741936,28.879569892473103,25.83118279569894,79.00537634408599,64.70000000000002,6.103225806451617,3.5161290322580645,207.41935483870964,1.4838709677419366,N ,1609677.0,800985.0,808692.0,177084.0,71840.91666666667,981.4861111111112,884705.0,95.04,0.4612210569137543,2,8,2018,2
Kabupaten Banyuwangi,23.56666666666673,30.561111111111103,27.11111111111109,72.74444444444448,9.800000000000049,8.599999999999984,4.033333333333334,182.00000000000003,1.7666666666666684,N ,1609677.0,800985.0,808692.0,177084.0,72189.33333333333,1020.7222222222224,884705.0,95.04,0.4249359463262434,2,9,2018,2
Kabupaten Banyuwangi,24.645161290322488,32.17580645161288,28.78387096774189,70.03225806451613,0.7000000000000168,9.741935483870968,4.516129032258066,167.41935483870972,1.8064516129032249,N ,1609677.0,800985.0,808692.0,177084.0,72537.75,1059.9583333333337,884705.0,95.04,0.3874413320524822,1,10,2018,1
Kabupaten Banyuwangi,25.08333333333334,32.640000000000086,29.20999999999989,75.36666666666667,239.2,7.868333333333321,4.099999999999999,166.33333333333331,1.6333333333333333,N ,1609677.0,800985.0,808692.0,177084.0,72886.16666666667,1099.1944444444446,884705.0,95.04,0.3511562214649713,1,11,2018,1
Kabupaten Banyuwangi,25.096774193548445,32.32258064516118,29.15806451612907,75.30645161290325,65.0999999999999,4.425806451612906,4.838709677419354,164.8387096774192,1.8064516129032244,N ,1609677.0,800985.0,808692.0,177084.0,73234.58333333333,1138.4305555555557,884705.0,95.04,0.31366160719121,1,12,2018,1
Kabupaten Banyuwangi,24.73548387096767,31.91290322580644,27.98548387096782,80.69354838709683,267.80000000000024,5.109677419354838,5.19354838709677,91.29032258064514,2.0645161290322545,C ,1613991.0,803195.0,810796.0,177084.0,73583.0,1177.6666666666667,885676.0,94.03,0.2709094537824727,1,1,2019,1
Kabupaten Banyuwangi,24.5803571428572,32.59464285714273,28.30892857142852,77.0535714285714,82.99999999999994,6.2678571428571415,5.214285714285714,107.49999999999996,2.107142857142856,C ,1613991.0,803195.0,810796.0,177084.0,73931.41666666667,1216.9027777777778,885676.0,94.03,0.3419777268142133,1,2,2019,1
Kabupaten Banyuwangi,24.46451612903228,31.9548387096774,27.922580645161347,80.12903225806454,210.8000000000002,4.9806451612903135,4.580645161290321,85.80645161290325,1.8064516129032264,C ,1613991.0,803195.0,810796.0,177084.0,74279.83333333333,1256.138888888889,885676.0,94.03,0.3958149344136825,1,3,2019,1
Kabupaten Banyuwangi,25.076666666666657,31.91666666666657,28.60666666666668,79.43333333333334,237.49999999999991,6.903333333333348,4.466666666666667,139.33333333333326,1.7000000000000028,C ,1613991.0,803195.0,810796.0,177084.0,74628.25,1295.375,885676.0,94.03,0.4095732490294603,1,4,2019,1
Kabupaten Banyuwangi,25.03870967741939,31.329032258064483,28.15161290322574,78.19354838709683,27.099999999999984,8.241935483870993,4.193548387096774,180.32258064516145,1.8387096774193563,C ,1613991.0,803195.0,810796.0,177084.0,74976.66666666667,1334.6111111111113,885676.0,94.03,0.218216965127159,1,5,2019,1
Kabupaten Banyuwangi,23.65000000000002,30.046666666666688,26.56000000000001,78.80000000000001,15.500000000000004,7.3066666666666595,4.266666666666668,174.66666666666663,1.6999999999999975,C ,1613991.0,803195.0,810796.0,177084.0,75325.08333333333,1373.8472222222224,885676.0,94.03,0.3994005337274877,1,6,2019,1
Kabupaten Banyuwangi,22.9193548387096,29.05806451612901,25.87419354838709,78.6129032258064,-6.958322806838169e-15,7.664516129032241,4.225806451612904,169.38709677419354,1.70967741935484,C ,1613991.0,803195.0,810796.0,177084.0,75673.5,1413.0833333333337,885676.0,94.03,0.151970782285023,0,7,2019,0
Kabupaten Banyuwangi,23.129032258064548,29.1935483870968,25.96451612903225,77.22580645161291,7.000000000000001,7.933870967741931,4.516129032258064,150.96774193548382,1.7419354838709675,S ,1613991.0,803195.0,810796.0,177084.0,76021.91666666667,1452.3194444444446,885676.0,94.03,0.1356792510748052,0,8,2019,0
Kabupaten Banyuwangi,23.433333333333348,29.363333333333337,26.239999999999995,77.69999999999999,29.7,8.66500000000001,4.333333333333333,143.33333333333343,1.533333333333333,C ,1613991.0,803195.0,810796.0,177084.0,76370.33333333333,1491.5555555555557,885676.0,94.03,0.1870481103616716,0,9,2019,0
Kabupaten Banyuwangi,24.08064516129033,31.7,28.122580645161293,71.70967741935483,-2.6402491304366997e-16,9.548387096774192,4.129032258064518,146.7741935483872,1.741935483870968,C ,1613991.0,803195.0,810796.0,177084.0,76718.75,1530.7916666666667,885676.0,94.03,0.4129167491284492,1,10,2019,1
Kabupaten Banyuwangi,25.133333333333315,33.145000000000024,29.283333333333324,70.6666666666667,2.7999999999999936,9.611666666666691,4.266666666666665,146.66666666666666,1.633333333333332,C ,1613991.0,803195.0,810796.0,177084.0,77067.16666666667,1570.0277777777778,885676.0,94.03,0.2680876626619589,1,11,2019,1
Kabupaten Banyuwangi,25.483870967741936,34.69032258064516,30.16129032258075,69.96774193548382,11.800000000000038,8.098387096774172,4.32258064516129,120.64516129032252,1.3548387096774208,C ,1613991.0,803195.0,810796.0,177084.0,77415.58333333333,1609.263888888889,885676.0,94.03,0.2972327050486869,1,12,2019,1
Kabupaten Banyuwangi,24.935483870967698,33.15161290322576,28.767741935483755,74.51612903225804,136.29999999999987,6.659677419354848,4.612903225806449,116.12903225806458,1.3548387096774173,C ,1708114.0,855220.0,852894.0,177084.0,77764.0,1648.5,873521.0,91.62,0.3781972053552335,1,1,2020,1
Kabupaten Banyuwangi,24.700000000000152,32.410344827586286,28.099999999999994,79.96551724137927,253.40000000000043,5.668965517241372,4.344827586206898,113.79310344827584,1.0689655172413786,C ,1708114.0,855220.0,852894.0,177084.0,78112.41666666667,1687.7361111111113,873521.0,91.62,0.4344221482603746,2,2,2020,2
Kabupaten Banyuwangi,24.7709677419356,32.4419354838711,28.103225806451544,80.51612903225806,220.8000000000003,5.200000000000008,4.290322580645161,109.35483870967742,1.32258064516129,C ,1708114.0,855220.0,852894.0,177084.0,78460.83333333333,1726.9722222222224,873521.0,91.62,0.4034892254770332,1,3,2020,1
Kabupaten Banyuwangi,25.43000000000002,32.615,28.91000000000008,77.09999999999995,40.699999999999896,6.959999999999993,3.933333333333336,102.66666666666676,1.3,C ,1708114.0,855220.0,852894.0,177084.0,78809.25,1766.2083333333337,873521.0,91.62,0.4329722675307199,2,4,2020,2
Kabupaten Banyuwangi,25.19193548387095,31.41935483870975,28.13870967741936,81.45161290322575,232.79999999999995,6.174193548387091,3.806451612903232,129.03225806451616,1.580645161290322,C ,1708114.0,855220.0,852894.0,177084.0,79157.66666666667,1805.4444444444448,873521.0,91.62,0.3642032700417587,1,5,2020,1
